320,0,45120,0,30,800000,1000000,-100,90, Alto
321,0,45120,0,30,800000,1000000,-100,90, Alto
322,0,3040,0,30,50000,100000,-100,80, Mucho
323,0,4050,0,30,30000,50000,-100,90, Suficiente
324,0,80100,0,30,30000,50000,-100,80, Suficiente
325,0,80100,0,30,30000,50000,-100,80, Suficiente
326,0,80100,0,30,30000,50000,-100,80, Suficiente
327,0,80100,0,30,30000,50000,-100,80, Suficiente
328,0,80100,0,30,30000,50000,-100,80, Suficiente
329,0,4050,0,30,400000,400000,-100,90, Suficiente
330,0,6090,0,30,5000,30000,-100,90, Suficiente
331,0,4050,0,30,500,750,-100,90, Suficiente
332,0,4050,0,30,5000,30000,-100,90, Suficiente
333,0,4050,0,30,-1,-1,-100,90, Suficiente
334,0,4050,0,30,150000,325000,-100,90, Suficiente
335,0,6080,0,30,200000,300000,-100,110, Suficiente
336,0,4050,0,30,150000,325000,-100,90, Suficiente
337,0,4060,0,30,150000,325000,-100,90, Mucho
338,0,4060,0,30,150000,325000,-100,90, Mucho
339,0,80,0,30,8000,22000,-100,65, Suficiente
340,0,70150,0,40,5000,3000,-100,95, Suficiente
341,0,50150,0,30,8000,22000,-100,90, Suficiente
342,0,80100,0,30,800000,1000000,-100,90, Suficiente
343,0,6060,0,30,12000,30000,-100,80, Suficiente
344,0,4050,0,30,8000,22000,-100,75, Suficiente
345,0,4050,0,30,40000,50000,-100,90, Suficiente
346,0,80150,0,30,30000,70000,-100,75, Suficiente
347,0,4050,0,30,25000,40000,-100,90, Suficiente
348,0,4050,0,30,1000,3500,-100,80, Suficiente
349,0,4050,0,30,50000,100000,-100,90, Suficiente
350,0,3040,0,30,50000,100000,-100,80, Mucho
351,0,4050,0,30,8,8,-100,90, Suficiente
352,0,70,0,30,500,500,-100,90, Suficiente
353,0,4050,0,30,100000,100000,-100,90, Suficiente
354,0,4050,0,30,800000,1000000,-100,90, Suficiente
355,0,4050,0,30,1463700,1463700,-100,90, Suficiente
356,0,4050,0,30,1463700,1463700,-100,90, Suficiente
357,0,4050,0,30,800000,1000000,-100,90, Suficiente
358,0,120,0,30,800000,1000000,-100,120, Suficiente
359,0,120,0,30,800000,1000000,-100,120, Suficiente
360,0,120,0,30,800000,1000000,-100,120, Suficiente
361,0,4050,0,30,700000,800000,-100,90, Suficiente
362,0,4050,0,30,2009231,2009231,-100,90, Suficiente
363,0,4050,0,30,2009231,2009231,-100,90, Suficiente
364,0,4050,0,30,2009231,2009231,-100,90, Suficiente
365,0,5080,0,30,1000000,1000000,-100,90, Suficiente
366,0,4050,0,30,2009231,2009231,-100,90, Suficiente
367,0,50150,0,30,0,500,-100,90, Suficiente
368,0,100120,0,30,5000,5000,-100,90100, Suficiente
369,0,4050,0,30,-1,-1,-100,90, Suficiente
370,0,5070,0,30,20000,50000,-100,70, Suficiente
